ticker,name,sector,exchange,industry
NYSE:STZ,STZ,Consumer Non-Durables,NYSE,Beverages: Alcoholic
NYSE:COR,COR,Distribution Services,NYSE,Medical Distributors
NYSE:EAT,EAT,Consumer Services,NYSE,Restaurants
NASDAQ:PSKY,PSKY,Commercial Services,NASDAQ,Advertising/Marketing Services
NASDAQ:KHC,KHC,Consumer Non-Durables,NASDAQ,Food: Major Diversified
NASDAQ:KTOS,KTOS,Electronic Technology,NASDAQ,Aerospace & Defense
NYSE:LHX,LHX,Electronic Technology,NYSE,Aerospace & Defense
NASDAQ:CLSK,CLSK,Technology Services,NASDAQ,Data Processing Services
NASDAQ:Z,Z,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:COMM,COMM,Electronic Technology,NASDAQ,Telecommunications Equipment
NYSE:AAP,AAP,Retail Trade,NYSE,Specialty Stores
NYSE:HPE,HPE,Electronic Technology,NYSE,Computer Processing Hardware
NYSE:ITW,ITW,Producer Manufacturing,NYSE,Auto Parts: OEM
NYSE:CMI,CMI,Producer Manufacturing,NYSE,Auto Parts: OEM
NYSE:CRS,CRS,Non-Energy Minerals,NYSE,Other Metals/Minerals
NASDAQ:MNST,MNST,Consumer Non-Durables,NASDAQ,Beverages: Non-Alcoholic
NASDAQ:BULL,BULL,Technology Services,NASDAQ,Packaged Software
NYSE:APD,APD,Process Industries,NYSE,Chemicals: Specialty
NYSE:AIG,AIG,Finance,NYSE,Multi-Line Insurance
NYSE:TFC,TFC,Finance,NYSE,Regional Banks
NYSE:QXO,QXO,Distribution Services,NYSE,Wholesale Distributors
NYSE:ROK,ROK,Producer Manufacturing,NYSE,Electrical Products
NYSE:BJ,BJ,Retail Trade,NYSE,Specialty Stores
NASDAQ:STX,STX,Electronic Technology,NASDAQ,Computer Peripherals
NYSE:HSY,HSY,Consumer Non-Durables,NYSE,Food: Specialty/Candy
NYSE:ANF,ANF,Retail Trade,NYSE,Apparel/Footwear Retail
NYSE:WEC,WEC,Utilities,NYSE,Electric Utilities
NASDAQ:PODD,PODD,Health Technology,NASDAQ,Medical Specialties
NYSE:PNC,PNC,Finance,NYSE,Major Banks
NASDAQ:FANG,FANG,Energy Minerals,NASDAQ,Oil & Gas Production
NYSE:ARES,ARES,Finance,NYSE,Investment Managers
NYSE:D,D,Utilities,NYSE,Electric Utilities
NASDAQ:DPZ,DPZ,Consumer Services,NASDAQ,Restaurants
NASDAQ:NTRA,NTRA,Health Services,NASDAQ,Medical/Nursing Services
NYSE:GLW,GLW,Electronic Technology,NYSE,Electronic Components
NYSE:TOST,TOST,Technology Services,NYSE,Packaged Software
NYSE:MSCI,MSCI,Technology Services,NYSE,Data Processing Services
NYSE:PFGC,PFGC,Transportation,NYSE,Other Transportation
NASDAQ:FAST,FAST,Distribution Services,NASDAQ,Wholesale Distributors
NYSE:PSX,PSX,Energy Minerals,NYSE,Oil Refining/Marketing
NYSE:EW,EW,Health Technology,NYSE,Medical Specialties
NASDAQ:INOD,INOD,Technology Services,NASDAQ,Data Processing Services
NYSE:ETR,ETR,Utilities,NYSE,Electric Utilities
NYSE:AFL,AFL,Finance,NYSE,Multi-Line Insurance
NYSE:AG,AG,Non-Energy Minerals,NYSE,Precious Metals
NASDAQ:GEHC,GEHC,Health Technology,NASDAQ,Medical Specialties
NASDAQ:IBKR,IBKR,Finance,NASDAQ,Investment Banks/Brokers
NASDAQ:DXCM,DXCM,Health Technology,NASDAQ,Medical Specialties
NASDAQ:VRSK,VRSK,Technology Services,NASDAQ,Data Processing Services
NYSE:CNP,CNP,Utilities,NYSE,Electric Utilities
NYSE:ALC,ALC,Health Technology,NYSE,Medical Specialties
NYSE:ENB,ENB,Industrial Services,NYSE,Oil & Gas Pipelines
NASDAQ:KDP,KDP,Consumer Non-Durables,NASDAQ,Beverages: Non-Alcoholic
NYSE:DVN,DVN,Energy Minerals,NYSE,Integrated Oil
NASDAQ:OKTA,OKTA,Technology Services,NASDAQ,Packaged Software
NYSE:AR,AR,Energy Minerals,NYSE,Oil & Gas Production
NASDAQ:KMB,KMB,Consumer Non-Durables,NASDAQ,Household/Personal Care
NYSE:MTZ,MTZ,Industrial Services,NYSE,Engineering & Construction
NYSE:DKS,DKS,Retail Trade,NYSE,Specialty Stores
NYSE:UAA,UAA,Consumer Non-Durables,NYSE,Apparel/Footwear
NYSE:CBRE,CBRE,Finance,NYSE,Real Estate Development
NYSE:CARR,CARR,Producer Manufacturing,NYSE,Industrial Machinery
NASDAQ:CROX,CROX,Consumer Non-Durables,NASDAQ,Apparel/Footwear
NYSE:MCO,MCO,Commercial Services,NYSE,Financial Publishing/Services
NYSE:HUBB,HUBB,Producer Manufacturing,NYSE,Electrical Products
NASDAQ:TSCO,TSCO,Retail Trade,NASDAQ,Specialty Stores
NASDAQ:WTW,WTW,Finance,NASDAQ,Insurance Brokers/Services
NASDAQ:BIIB,BIIB,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:CTSH,CTSH,Technology Services,NASDAQ,Information Technology Services
NYSE:CTRA,CTRA,Energy Minerals,NYSE,Integrated Oil
NYSE:RMD,RMD,Health Technology,NYSE,Medical Specialties
NYSE:CF,CF,Process Industries,NYSE,Chemicals: Agricultural
NASDAQ:CCEP,CCEP,Consumer Non-Durables,NASDAQ,Beverages: Non-Alcoholic
NASDAQ:AVAV,AVAV,Electronic Technology,NASDAQ,Aerospace & Defense
NASDAQ:SFM,SFM,Retail Trade,NASDAQ,Food Retail
NYSE:ESTC,ESTC,Technology Services,NYSE,Packaged Software
NASDAQ:NDAQ,NDAQ,Finance,NASDAQ,Investment Banks/Brokers
NYSE:MLM,MLM,Non-Energy Minerals,NYSE,Construction Materials
NYSE:SYF,SYF,Finance,NYSE,Finance/Rental/Leasing
AMEX:BTG,BTG,Non-Energy Minerals,AMEX,Precious Metals
NASDAQ:ARRY,ARRY,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:NTAP,NTAP,Electronic Technology,NASDAQ,Computer Peripherals
NASDAQ:DJT,DJT,Commercial Services,NASDAQ,Advertising/Marketing Services
NYSE:OMC,OMC,Commercial Services,NYSE,Advertising/Marketing Services
NYSE:PEG,PEG,Utilities,NYSE,Electric Utilities
NYSE:CPNG,CPNG,Retail Trade,NYSE,Internet Retail
NYSE:HL,HL,Non-Energy Minerals,NYSE,Precious Metals
NYSE:ALL,ALL,Finance,NYSE,Multi-Line Insurance
NASDAQ:TTMI,TTMI,Electronic Technology,NASDAQ,Electronic Components
NYSE:LVS,LVS,Consumer Services,NYSE,Casinos/Gaming
NYSE:BAH,BAH,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:ALGN,ALGN,Health Technology,NASDAQ,Medical Specialties
NASDAQ:MMYT,MMYT,Technology Services,NASDAQ,Internet Software/Services
NYSE:IR,IR,Producer Manufacturing,NYSE,Industrial Machinery
NYSE:WSM,WSM,Retail Trade,NYSE,Specialty Stores
NYSE:RSG,RSG,Industrial Services,NYSE,Environmental Services
NASDAQ:LNT,LNT,Utilities,NASDAQ,Electric Utilities
NYSE:BROS,BROS,Consumer Services,NYSE,Restaurants
NYSE:K,K,Consumer Non-Durables,NYSE,Food: Specialty/Candy
NYSE:CAG,CAG,Consumer Non-Durables,NYSE,Food: Major Diversified
NYSE:GNRC,GNRC,Producer Manufacturing,NYSE,Electrical Products
NYSE:AMP,AMP,Finance,NYSE,Investment Banks/Brokers
NASDAQ:ZM,ZM,Technology Services,NASDAQ,Packaged Software
NYSE:CDE,CDE,Non-Energy Minerals,NYSE,Precious Metals
NYSE:QS,QS,Producer Manufacturing,NYSE,Electrical Products
NYSE:SOLV,SOLV,Health Services,NYSE,Medical/Nursing Services
NYSE:TRGP,TRGP,Utilities,NYSE,Gas Distributors
NYSE:VG,VG,Industrial Services,NYSE,Oil & Gas Pipelines
NYSE:AS,AS,Consumer Durables,NYSE,Recreational Products
NYSE:AER,AER,Finance,NYSE,Finance/Rental/Leasing
NYSE:AI,AI,Technology Services,NYSE,Packaged Software
NASDAQ:STRL,STRL,Industrial Services,NASDAQ,Engineering & Construction
NYSE:VEEV,VEEV,Technology Services,NYSE,Packaged Software
NYSE:MAS,MAS,Producer Manufacturing,NYSE,Building Products
NYSE:DTE,DTE,Utilities,NYSE,Electric Utilities
NYSE:RBRK,RBRK,Technology Services,NYSE,Information Technology Services
NASDAQ:FOXA,FOXA,Consumer Services,NASDAQ,Broadcasting
NYSE:WST,WST,Health Technology,NYSE,Medical Specialties
NASDAQ:VRSN,VRSN,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:LPLA,LPLA,Finance,NASDAQ,Investment Banks/Brokers
NASDAQ:EVLV,EVLV,Electronic Technology,NASDAQ,Electronic Equipment/Instruments
NYSE:MTD,MTD,Health Technology,NYSE,Medical Specialties
NYSE:PNW,PNW,Utilities,NYSE,Electric Utilities
NYSE:PPL,PPL,Utilities,NYSE,Electric Utilities
NYSE:GWW,GWW,Distribution Services,NYSE,Wholesale Distributors
NYSE:AEO,AEO,Retail Trade,NYSE,Apparel/Footwear Retail
NASDAQ:EXAS,EXAS,Health Technology,NASDAQ,Medical Specialties
NYSE:BAX,BAX,Health Technology,NYSE,Medical Specialties
NYSE:DD,DD,Process Industries,NYSE,Chemicals: Major Diversified
NASDAQ:PCAR,PCAR,Producer Manufacturing,NASDAQ,Trucks/Construction/Farm Machinery
NYSE:WCN,WCN,Industrial Services,NYSE,Environmental Services
AMEX:UEC,UEC,Non-Energy Minerals,AMEX,Other Metals/Minerals
NASDAQ:ICLR,ICLR,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:WLDN,WLDN,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:TLRY,TLRY,Process Industries,NASDAQ,Agricultural Commodities/Milling
NYSE:MET,MET,Finance,NYSE,Multi-Line Insurance
NASDAQ:GH,GH,Health Services,NASDAQ,Medical/Nursing Services
NYSE:BLDR,BLDR,Retail Trade,NYSE,Home Improvement Chains
NYSE:FHN,FHN,Finance,NYSE,Regional Banks
NYSE:FSM,FSM,Non-Energy Minerals,NYSE,Precious Metals
NYSE:IAG,IAG,Non-Energy Minerals,NYSE,Precious Metals
NYSE:PR,PR,Energy Minerals,NYSE,Integrated Oil
NASDAQ:NNE,NNE,Producer Manufacturing,NASDAQ,Electrical Products
NYSE:HAL,HAL,Industrial Services,NYSE,Oilfield Services/Equipment
NYSE:CMS,CMS,Utilities,NYSE,Electric Utilities
NYSE:BR,BR,Technology Services,NYSE,Information Technology Services
NYSE:FE,FE,Utilities,NYSE,Electric Utilities
NYSE:GIL,GIL,Consumer Non-Durables,NYSE,Apparel/Footwear
NYSE:CVE,CVE,Energy Minerals,NYSE,Integrated Oil
NYSE:AES,AES,Utilities,NYSE,Electric Utilities
NASDAQ:TRMB,TRMB,Technology Services,NASDAQ,Packaged Software
NASDAQ:LUNR,LUNR,Electronic Technology,NASDAQ,Aerospace & Defense
NYSE:HIG,HIG,Finance,NYSE,Property/Casualty Insurance
NYSE:TEL,TEL,Electronic Technology,NYSE,Semiconductors
NYSE:CW,CW,Electronic Technology,NYSE,Aerospace & Defense
NYSE:THC,THC,Health Services,NYSE,Hospital/Nursing Management
NYSE:SW,SW,Process Industries,NYSE,Containers/Packaging
NYSE:OTIS,OTIS,Industrial Services,NYSE,Engineering & Construction
NASDAQ:HUT,HUT,Technology Services,NASDAQ,Data Processing Services
NASDAQ:DOCU,DOCU,Technology Services,NASDAQ,Packaged Software
NYSE:RACE,RACE,Consumer Durables,NYSE,Motor Vehicles
NYSE:CHD,CHD,Consumer Non-Durables,NYSE,Household/Personal Care
NYSE:LYB,LYB,Process Industries,NYSE,Chemicals: Specialty
NASDAQ:APA,APA,Energy Minerals,NASDAQ,Integrated Oil
NASDAQ:AAOI,AAOI,Electronic Technology,NASDAQ,Semiconductors
NYSE:SYY,SYY,Distribution Services,NYSE,Food Distributors
NASDAQ:METC,METC,Energy Minerals,NASDAQ,Coal
NYSE:IP,IP,Process Industries,NYSE,Pulp & Paper
NYSE:BWXT,BWXT,Electronic Technology,NYSE,Aerospace & Defense
NYSE:EME,EME,Industrial Services,NYSE,Engineering & Construction
NYSE:ATI,ATI,Non-Energy Minerals,NYSE,Other Metals/Minerals
NYSE:AEE,AEE,Utilities,NYSE,Electric Utilities
NASDAQ:RNA,RNA,Health Technology,NASDAQ,Biotechnology
NYSE:DRI,DRI,Consumer Services,NYSE,Restaurants
NYSE:GPI,GPI,Retail Trade,NYSE,Specialty Stores
NYSE:HBI,HBI,Consumer Non-Durables,NYSE,Apparel/Footwear
NASDAQ:FYBR,FYBR,Communications,NASDAQ,Major Telecommunications
NYSE:BBY,BBY,Retail Trade,NYSE,Electronics/Appliance Stores
NASDAQ:ZBRA,ZBRA,Electronic Technology,NASDAQ,Computer Processing Hardware
NYSE:CTVA,CTVA,Process Industries,NYSE,Agricultural Commodities/Milling
NYSE:MIAX,MIAX,Finance,NYSE,Investment Banks/Brokers
NASDAQ:WIX,WIX,Technology Services,NASDAQ,Packaged Software
NYSE:IQV,IQV,Health Technology,NYSE,Biotechnology
NYSE:PSTG,PSTG,Electronic Technology,NYSE,Computer Peripherals
NYSE:APTV,APTV,Producer Manufacturing,NYSE,Electrical Products
NYSE:GPN,GPN,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:CSGP,CSGP,Technology Services,NASDAQ,Internet Software/Services
NYSE:HPQ,HPQ,Technology Services,NYSE,Information Technology Services
NASDAQ:VKTX,VKTX,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:EVRG,EVRG,Utilities,NASDAQ,Electric Utilities
NYSE:CPAY,CPAY,Commercial Services,NYSE,Miscellaneous Commercial Services
NASDAQ:PGY,PGY,Technology Services,NASDAQ,Packaged Software
NASDAQ:LCID,LCID,Consumer Durables,NASDAQ,Motor Vehicles
NASDAQ:ILMN,ILMN,Health Technology,NASDAQ,Medical Specialties
NYSE:GME,GME,Retail Trade,NYSE,Electronics/Appliance Stores
NYSE:KSS,KSS,Retail Trade,NYSE,Department Stores
NYSE:VIK,VIK,Consumer Services,NYSE,Hotels/Resorts/Cruise lines
NASDAQ:JBLU,JBLU,Transportation,NASDAQ,Airlines
NYSE:ES,ES,Utilities,NYSE,Electric Utilities
NASDAQ:ALTS,ALTS,Industrial Services,NASDAQ,Environmental Services
NYSE:KEYS,KEYS,Electronic Technology,NYSE,Electronic Equipment/Instruments
NASDAQ:CPB,CPB,Consumer Non-Durables,NASDAQ,Food: Specialty/Candy
NASDAQ:TMC,TMC,Non-Energy Minerals,NASDAQ,Other Metals/Minerals
NASDAQ:MKTX,MKTX,Finance,NASDAQ,Investment Banks/Brokers
NYSE:IOT,IOT,Technology Services,NYSE,Packaged Software
NYSE:BAP,BAP,Finance,NYSE,Major Banks
NYSE:PPG,PPG,Process Industries,NYSE,Industrial Specialties
NYSE:PATH,PATH,Technology Services,NYSE,Packaged Software
NYSE:BLD,BLD,Industrial Services,NYSE,Engineering & Construction
NYSE:SPXC,SPXC,Producer Manufacturing,NYSE,Building Products
NYSE:USFD,USFD,Distribution Services,NYSE,Food Distributors
NASDAQ:DLO,DLO,Technology Services,NASDAQ,Packaged Software
NASDAQ:BMRN,BMRN,Health Technology,NASDAQ,Biotechnology
NYSE:DY,DY,Industrial Services,NYSE,Engineering & Construction
NYSE:KMX,KMX,Retail Trade,NYSE,Specialty Stores
NASDAQ:CHKP,CHKP,Technology Services,NASDAQ,Internet Software/Services
NYSE:OWL,OWL,Finance,NYSE,Investment Managers
NYSE:STLA,STLA,Consumer Durables,NYSE,Motor Vehicles
NASDAQ:CHRW,CHRW,Transportation,NASDAQ,Air Freight/Couriers
NYSE:EPD,EPD,Industrial Services,NYSE,Oil & Gas Pipelines
NYSE:FNB,FNB,Finance,NYSE,Major Banks
NYSE:SJM,SJM,Consumer Non-Durables,NYSE,Food: Specialty/Candy
NYSE:EFX,EFX,Commercial Services,NYSE,Financial Publishing/Services
NYSE:PRIM,PRIM,Industrial Services,NYSE,Engineering & Construction
AMEX:DNN,DNN,Non-Energy Minerals,AMEX,Other Metals/Minerals
NASDAQ:EOSE,EOSE,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:AKRO,AKRO,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:WT,WT,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NYSE:ADM,ADM,Process Industries,NYSE,Agricultural Commodities/Milling
NASDAQ:FITB,FITB,Finance,NASDAQ,Regional Banks
NYSE:MPLX,MPLX,Industrial Services,NYSE,Oil & Gas Pipelines
NASDAQ:NVTS,NVTS,Electronic Technology,NASDAQ,Semiconductors
NASDAQ:OLLI,OLLI,Retail Trade,NASDAQ,Department Stores
NYSE:BILL,BILL,Technology Services,NYSE,Packaged Software
NYSE:FLR,FLR,Industrial Services,NYSE,Engineering & Construction
NASDAQ:DFLI,DFLI,Producer Manufacturing,NASDAQ,Electrical Products
NASDAQ:WGS,WGS,Health Services,NASDAQ,Medical/Nursing Services
NYSE:DT,DT,Technology Services,NYSE,Packaged Software
NYSE:WSO,WSO,Producer Manufacturing,NYSE,Building Products
NASDAQ:OUST,OUST,Electronic Technology,NASDAQ,Semiconductors
AMEX:NGD,NGD,Non-Energy Minerals,AMEX,Precious Metals
NASDAQ:ENTG,ENTG,Producer Manufacturing,NASDAQ,Industrial Machinery
NYSE:WRB,WRB,Finance,NYSE,Multi-Line Insurance
NASDAQ:COOP,COOP,Finance,NASDAQ,Finance/Rental/Leasing
NYSE:DGX,DGX,Health Services,NYSE,Services to the Health Industry
NYSE:AIT,AIT,Distribution Services,NYSE,Wholesale Distributors
NASDAQ:USAR,USAR,Producer Manufacturing,NASDAQ,Metal Fabrication
NASDAQ:RGLD,RGLD,Non-Energy Minerals,NASDAQ,Precious Metals
NYSE:CLX,CLX,Consumer Non-Durables,NYSE,Household/Personal Care
NYSE:BIRK,BIRK,Consumer Non-Durables,NYSE,Apparel/Footwear
NASDAQ:RXRX,RXRX,Health Technology,NASDAQ,Biotechnology
NYSE:TPL,TPL,Miscellaneous,NYSE,Investment Trusts/Mutual Funds
NYSE:TDY,TDY,Electronic Technology,NYSE,Aerospace & Defense
NYSE:FND,FND,Retail Trade,NYSE,Home Improvement Chains
NASDAQ:BTBT,BTBT,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NYSE:UA,UA,Consumer Non-Durables,NYSE,Apparel/Footwear
NASDAQ:STLD,STLD,Non-Energy Minerals,NASDAQ,Steel
NYSE:DB,DB,Finance,NYSE,Investment Banks/Brokers
NYSE:SGI,SGI,Consumer Durables,NYSE,Home Furnishings
NYSE:AWK,AWK,Utilities,NYSE,Water Utilities
NYSE:NI,NI,Utilities,NYSE,Gas Distributors
NASDAQ:AUR,AUR,Technology Services,NASDAQ,Packaged Software
NYSE:FNV,FNV,Non-Energy Minerals,NYSE,Precious Metals
NYSE:JHX,JHX,Non-Energy Minerals,NYSE,Construction Materials
NASDAQ:GRAB,GRAB,Transportation,NASDAQ,Air Freight/Couriers
NYSE:CP,CP,Transportation,NYSE,Railroads
NASDAQ:WYNN,WYNN,Consumer Services,NASDAQ,Casinos/Gaming
NASDAQ:DFDV,DFDV,Finance,NASDAQ,Finance/Rental/Leasing
NYSE:WAB,WAB,Producer Manufacturing,NYSE,Trucks/Construction/Farm Machinery
NYSE:TKO,TKO,Consumer Services,NYSE,Movies/Entertainment
NYSE:WPM,WPM,Non-Energy Minerals,NYSE,Precious Metals
NYSE:CIVI,CIVI,Energy Minerals,NYSE,Integrated Oil
NYSE:NVR,NVR,Consumer Durables,NYSE,Homebuilding
NASDAQ:DAVE,DAVE,Finance,NASDAQ,Major Banks
NASDAQ:ICUI,ICUI,Health Technology,NASDAQ,Medical Specialties
NYSE:PRMB,PRMB,Consumer Non-Durables,NYSE,Beverages: Non-Alcoholic
NASDAQ:TW,TW,Finance,NASDAQ,Investment Banks/Brokers
NYSE:FLO,FLO,Consumer Non-Durables,NYSE,Food: Specialty/Candy
NYSE:ATO,ATO,Utilities,NYSE,Gas Distributors
NYSE:LMND,LMND,Finance,NYSE,Property/Casualty Insurance
NASDAQ:WWD,WWD,Producer Manufacturing,NASDAQ,Industrial Machinery
NYSE:STT,STT,Finance,NYSE,Investment Banks/Brokers
NYSE:PKG,PKG,Process Industries,NYSE,Containers/Packaging
NYSE:LDOS,LDOS,Technology Services,NYSE,Packaged Software
NYSE:UBS,UBS,Finance,NYSE,Investment Managers
NASDAQ:MTCH,MTCH,Technology Services,NASDAQ,Internet Software/Services
NASDAQ:SWKS,SWKS,Electronic Technology,NASDAQ,Semiconductors
NYSE:KD,KD,Technology Services,NYSE,Data Processing Services
NASDAQ:SGML,SGML,Non-Energy Minerals,NASDAQ,Other Metals/Minerals
NASDAQ:TXRH,TXRH,Consumer Services,NASDAQ,Restaurants
NYSE:CIEN,CIEN,Electronic Technology,NYSE,Telecommunications Equipment
NASDAQ:APLS,APLS,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:BURL,BURL,Retail Trade,NYSE,Apparel/Footwear Retail
NASDAQ:ARWR,ARWR,Health Technology,NASDAQ,Biotechnology
NYSE:A,A,Health Technology,NYSE,Medical Specialties
NYSE:RH,RH,Retail Trade,NYSE,Specialty Stores
NYSE:WAT,WAT,Health Technology,NYSE,Medical Specialties
NASDAQ:UTHR,UTHR,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:PRU,PRU,Finance,NYSE,Life/Health Insurance
NYSE:EQH,EQH,Finance,NYSE,Life/Health Insurance
NASDAQ:EEFT,EEFT,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NASDAQ:AKAM,AKAM,Technology Services,NASDAQ,Data Processing Services
NYSE:ONTO,ONTO,Electronic Technology,NYSE,Electronic Equipment/Instruments
NASDAQ:PLUG,PLUG,Electronic Technology,NASDAQ,Electronic Production Equipment
NYSE:FDS,FDS,Technology Services,NYSE,Data Processing Services
NYSE:AXTA,AXTA,Process Industries,NYSE,Industrial Specialties
NASDAQ:SSNC,SSNC,Technology Services,NASDAQ,Information Technology Services
NYSE:MTB,MTB,Finance,NYSE,Regional Banks
NASDAQ:MEDP,MEDP,Commercial Services,NASDAQ,Miscellaneous Commercial Services
NYSE:DOCS,DOCS,Technology Services,NYSE,Packaged Software
NYSE:AA,AA,Non-Energy Minerals,NYSE,Aluminum
NASDAQ:HSIC,HSIC,Distribution Services,NASDAQ,Medical Distributors
NYSE:KNSL,KNSL,Finance,NYSE,Multi-Line Insurance
NYSE:BHC,BHC,Health Technology,NYSE,Pharmaceuticals: Other
NYSE:CFG,CFG,Finance,NYSE,Major Banks
NYSE:VLTO,VLTO,Producer Manufacturing,NYSE,Industrial Machinery
NYSE:CSL,CSL,Producer Manufacturing,NYSE,Building Products
NYSE:IPG,IPG,Commercial Services,NYSE,Advertising/Marketing Services
NYSE:EPAM,EPAM,Technology Services,NYSE,Information Technology Services
NASDAQ:URBN,URBN,Retail Trade,NASDAQ,Apparel/Footwear Retail
NASDAQ:ASPI,ASPI,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:INCY,INCY,Health Technology,NASDAQ,Pharmaceuticals: Major
NASDAQ:MKSI,MKSI,Producer Manufacturing,NASDAQ,Industrial Machinery
NASDAQ:NWSA,NWSA,Consumer Services,NASDAQ,Publishing: Newspapers
NYSE:ALLY,ALLY,Finance,NYSE,Regional Banks
NYSE:AMR,AMR,Energy Minerals,NYSE,Coal
NYSE:RJF,RJF,Finance,NYSE,Investment Managers
NASDAQ:AAON,AAON,Producer Manufacturing,NASDAQ,Industrial Machinery
NYSE:GPC,GPC,Distribution Services,NYSE,Wholesale Distributors
NASDAQ:CG,CG,Finance,NASDAQ,Investment Managers
NYSE:BRBR,BRBR,Health Technology,NYSE,Pharmaceuticals: Other
NYSE:RBA,RBA,Technology Services,NYSE,Internet Software/Services
NYSE:CNQ,CNQ,Energy Minerals,NYSE,Integrated Oil
NASDAQ:NTNX,NTNX,Technology Services,NASDAQ,Packaged Software
NYSE:JLL,JLL,Finance,NYSE,Real Estate Development
NASDAQ:FUFU,FUFU,Technology Services,NASDAQ,Data Processing Services
NASDAQ:MDGL,MDGL,Health Technology,NASDAQ,Pharmaceuticals: Major
NYSE:TYL,TYL,Technology Services,NYSE,Data Processing Services
NYSE:MGM,MGM,Consumer Services,NYSE,Casinos/Gaming
NYSE:CNM,CNM,Distribution Services,NYSE,Wholesale Distributors
NYSE:GRMN,GRMN,Electronic Technology,NYSE,Telecommunications Equipment
NASDAQ:TROW,TROW,Finance,NASDAQ,Investment Managers
NASDAQ:FROG,FROG,Technology Services,NASDAQ,Packaged Software
NYSE:CNH,CNH,Producer Manufacturing,NYSE,Trucks/Construction/Farm Machinery
NASDAQ:LSCC,LSCC,Electronic Technology,NASDAQ,Semiconductors
NYSE:AIZ,AIZ,Finance,NYSE,Property/Casualty Insurance
NYSE:WMS,WMS,Producer Manufacturing,NYSE,Miscellaneous Manufacturing
NASDAQ:STRC,STRC,Technology Services,NASDAQ,Internet Software/Services
NYSE:SNX,SNX,Distribution Services,NYSE,Electronics Distributors
NYSE:DOV,DOV,Producer Manufacturing,NYSE,Industrial Machinery
NASDAQ:NVAX,NVAX,Health Technology,NASDAQ,Biotechnology
NYSE:EXK,EXK,Non-Energy Minerals,NYSE,Precious Metals
NASDAQ:PTON,PTON,Consumer Services,NASDAQ,Other Consumer Services
NYSE:NTR,NTR,Process Industries,NYSE,Chemicals: Agricultural
NYSE:LII,LII,Producer Manufacturing,NYSE,Industrial Machinery
NASDAQ:TMDX,TMDX,Health Technology,NASDAQ,Medical Specialties
NYSE:AVTR,AVTR,Distribution Services,NYSE,Medical Distributors
NASDAQ:VMAR,VMAR,Consumer Durables,NASDAQ,Recreational Products
NYSE:AGI,AGI,Non-Energy Minerals,NYSE,Precious Metals
NASDAQ:HAS,HAS,Consumer Durables,NASDAQ,Recreational Products
NYSE:XYL,XYL,Producer Manufacturing,NYSE,Industrial Machinery
NYSE:XPO,XPO,Transportation,NYSE,Trucking
NYSE:TSN,TSN,Consumer Non-Durables,NYSE,Food: Meat/Fish/Dairy
NYSE:CNI,CNI,Transportation,NYSE,Railroads
NYSE:ALSN,ALSN,Producer Manufacturing,NYSE,Auto Parts: OEM
NYSE:MOS,MOS,Process Industries,NYSE,Chemicals: Agricultural
NYSE:EXPD,EXPD,Transportation,NYSE,Air Freight/Couriers
NASDAQ:PSIX,PSIX,Producer Manufacturing,NASDAQ,Industrial Machinery
NYSE:PAAS,PAAS,Non-Energy Minerals,NYSE,Precious Metals
NASDAQ:RDNT,RDNT,Health Services,NASDAQ,Medical/Nursing Services
NASDAQ:SNDX,SNDX,Health Technology,NASDAQ,Biotechnology
NASDAQ:CZR,CZR,Consumer Services,NASDAQ,Casinos/Gaming
AMEX:UUUU,UUUU,Non-Energy Minerals,AMEX,Other Metals/Minerals
NYSE:OVV,OVV,Energy Minerals,NYSE,Integrated Oil
NYSE:WTM,WTM,Finance,NYSE,Multi-Line Insurance
NASDAQ:LNW,LNW,Consumer Services,NASDAQ,Casinos/Gaming
NYSE:H,H,Consumer Services,NYSE,Hotels/Resorts/Cruise lines
NASDAQ:ADN,ADN,Electronic Technology,NASDAQ,Semiconductors
